Èas od spuštìní[sec],"Water Temperature Sensor [°C]","In-car Temperature Sensor - Front [°C]","Teploty okolního vzduchu-senzor [°C]","Senzor výparníku [°C]","Fotosenzor na stranì øidièe [V]","Driver Air Mix Potentiometer [%]","Driver Direction Potentiometer [%]","Fotosenzor na stranì øidièe [V]","Passenger Air Mix Potentiometer [%]","Passenger Direction Potentiometer [%]","Senzor vlhkosti [%]","Potenciometr nasávání [%]","AQS Sensor kvality vzduchu [V]","Zadní potenciometr smíšeného vzduchu [%]","Zadním smìrový potenciometr [%]","Smìrový potenciometr-ventilátor øidiè [%]","Smìrový potenciometr-podlaha øidiè [%]","Smìrový potenciometr-odmlžování øidiè [%]","Console Air Direction Potentiometer - Mode [%]","Potenciometr smíšeného vzduchu v konzoly-teplota [%]","Spínaè potenciometru smíšeného vzduchu v konzoly [%]","Auto Defog Humidity Sensor [%]","Smìrový potenciometr  automat. odmlžení [%]","Duct Sensor - Driver Vent [°C]","Duct Sensor - Driver Floor [°C]","Snímaè rychlosti [km/h]","Senzor teploty chladící kapaliny motoru [°C]","Snímaè teploty v autì 2 [°C]","Compressor Operating Status","Duct Sensor - Console Vent [°C]","CO2 Sensor [ppm]","Dual Evaporator Sensor - Driver [°C]","Dual Evaporator Sensor - Passenger [°C]","Front Air Flow Potentiometer [%]","Rear Air Flow Potentiometer [%]","Duct Sensor - Passenger Vent [°C]","Duct Sensor - Passenger Floor [°C]","Duct Sensor - Console Floor [°C]","Console ON/OFF Potentiometer [%]","Rear Driver B-PILLAR Potentiometer [%]","Rear Passenger B-PILLAR Potentiometer [%]","Refrigerant Temp Sensor #1 [°C]","Refrigerant Temp Sensor #2 [°C]","2way Valve #1 Operating Status","2way Valve #2 Operating Status","3way Valve #1 Operating Status","3way Valve #2 Operating Status","Coolant Valve #1 Operating Status","HV PTC Operating Status","APT (Absolute Pressure) [kgf/cm2]","Battery Cool Valve (Evaporator) Operating Status","Battery Cool EXV (Electric expansion valve) Operating Status","Refrigerant Temp Sensor - EXV (Electric expansion valve) [°C]","APT (Absolute Pressure) - EXV (Electric expansion valve) [kgf/cm2]",
28.085000,"87.500000","17.000000","4.500000","6.000000","0.117600","83.530083","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","23.500000","23.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
28.325000,"87.500000","17.000000","4.500000","6.000000","0.117600","83.530083","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
28.575000,"87.500000","17.000000","4.500000","6.000000","0.117600","83.530083","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
28.815000,"87.500000","17.000000","4.500000","6.000000","0.117600","83.530083","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.314400","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
29.066000,"87.500000","17.000000","4.500000","6.000000","0.117600","85.098717","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","84.706558","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
29.315000,"87.500000","17.000000","4.500000","6.000000","0.117600","90.588959","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.530083","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
29.566000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
29.796000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.500000","22.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
30.051000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.500000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
30.295000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
30.526000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.726242","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
30.776000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
31.011000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
31.255000,"87.500000","17.000000","4.500000","6.000000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
31.486000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
31.716000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
31.956000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
32.186000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","22.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
32.426000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
32.676000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
32.926000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
33.176000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
33.411000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
33.656000,"87.500000","17.000000","4.500000","6.500000","0.117600","93.334084","55.294559","4.998000","100.000801","55.294559","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.961441","23.000000","21.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.000000","2.600000",
